Start Time = Sat Jun 18 09:39:02 2022
[201/501][1050/1174]	Loss_D: 0.2352	Loss_G: 4.4544	D(x): 0.9641	D(G(z)): 0.0188 / 0.0130
[201/501][1100/1174]	Loss_D: 0.2119	Loss_G: 7.0065	D(x): 0.9404	D(G(z)): 0.0009 / 0.0008
[201/501][1150/1174]	Loss_D: 0.2105	Loss_G: 7.2547	D(x): 0.9464	D(G(z)): 0.0010 / 0.0009
[202/501][0/1174]	Loss_D: 0.2134	Loss_G: 8.8229	D(x): 0.9515	D(G(z)): 0.0002 / 0.0001
[202/501][50/1174]	Loss_D: 0.2210	Loss_G: 4.7120	D(x): 0.9345	D(G(z)): 0.0074 / 0.0095
[202/501][100/1174]	Loss_D: 0.2148	Loss_G: 9.5563	D(x): 0.9208	D(G(z)): 0.0001 / 0.0001
[202/501][150/1174]	Loss_D: 0.2213	Loss_G: 6.3982	D(x): 0.9575	D(G(z)): 0.0025 / 0.0023
[202/501][200/1174]	Loss_D: 0.2130	Loss_G: 8.3983	D(x): 0.9556	D(G(z)): 0.0003 / 0.0002
[202/501][250/1174]	Loss_D: 0.2132	Loss_G: 9.3525	D(x): 0.9413	D(G(z)): 0.0001 / 0.0001
[202/501][300/1174]	Loss_D: 0.2113	Loss_G: 7.4886	D(x): 0.9437	D(G(z)): 0.0006 / 0.0006
[202/501][350/1174]	Loss_D: 0.2105	Loss_G: 8.4068	D(x): 0.9501	D(G(z)): 0.0002 / 0.0002
[202/501][400/1174]	Loss_D: 0.2104	Loss_G: 8.4930	D(x): 0.9442	D(G(z)): 0.0002 / 0.0002
[202/501][450/1174]	Loss_D: 0.2491	Loss_G: 7.2864	D(x): 0.8640	D(G(z)): 0.0003 / 0.0008
[202/501][500/1174]	Loss_D: 0.2111	Loss_G: 10.8322	D(x): 0.9496	D(G(z)): 0.0000 / 0.0000
[202/501][550/1174]	Loss_D: 0.3292	Loss_G: 7.3083	D(x): 0.9974	D(G(z)): 0.0019 / 0.0009
[202/501][600/1174]	Loss_D: 0.2336	Loss_G: 5.0055	D(x): 0.9651	D(G(z)): 0.0119 / 0.0078
[202/501][650/1174]	Loss_D: 1.0418	Loss_G: 3.5964	D(x): 0.3615	D(G(z)): 0.0001 / 0.0317
[202/501][700/1174]	Loss_D: 0.2230	Loss_G: 10.1396	D(x): 0.9139	D(G(z)): 0.0000 / 0.0000
[202/501][750/1174]	Loss_D: 0.3625	Loss_G: 11.4781	D(x): 0.7455	D(G(z)): 0.0000 / 0.0000
[202/501][800/1174]	Loss_D: 0.3180	Loss_G: 4.2424	D(x): 0.8105	D(G(z)): 0.0253 / 0.0136
[202/501][850/1174]	Loss_D: 0.2502	Loss_G: 3.8668	D(x): 0.9607	D(G(z)): 0.0227 / 0.0192
[202/501][900/1174]	Loss_D: 0.2629	Loss_G: 3.4681	D(x): 0.8921	D(G(z)): 0.0311 / 0.0338
[202/501][950/1174]	Loss_D: 0.2103	Loss_G: 7.8426	D(x): 0.9411	D(G(z)): 0.0003 / 0.0003
[202/501][1000/1174]	Loss_D: 0.2555	Loss_G: 4.4307	D(x): 0.9766	D(G(z)): 0.0263 / 0.0144
[202/501][1050/1174]	Loss_D: 0.2950	Loss_G: 3.4753	D(x): 0.9445	D(G(z)): 0.0794 / 0.0286
[202/501][1100/1174]	Loss_D: 0.2187	Loss_G: 4.8184	D(x): 0.9416	D(G(z)): 0.0087 / 0.0074
[202/501][1150/1174]	Loss_D: 0.2105	Loss_G: 7.1537	D(x): 0.9461	D(G(z)): 0.0008 / 0.0008
[203/501][0/1174]	Loss_D: 0.2347	Loss_G: 6.7395	D(x): 0.9609	D(G(z)): 0.0013 / 0.0013
[203/501][50/1174]	Loss_D: 0.3438	Loss_G: 3.4008	D(x): 0.9682	D(G(z)): 0.1109 / 0.0365
[203/501][100/1174]	Loss_D: 0.2109	Loss_G: 8.9331	D(x): 0.9505	D(G(z)): 0.0002 / 0.0002
[203/501][150/1174]	Loss_D: 0.2219	Loss_G: 6.4013	D(x): 0.9700	D(G(z)): 0.0023 / 0.0021
[203/501][200/1174]	Loss_D: 0.2106	Loss_G: 7.2734	D(x): 0.9473	D(G(z)): 0.0006 / 0.0005
[203/501][250/1174]	Loss_D: 0.2270	Loss_G: 8.4815	D(x): 0.9153	D(G(z)): 0.0002 / 0.0002
[203/501][300/1174]	Loss_D: 0.2120	Loss_G: 7.2512	D(x): 0.9505	D(G(z)): 0.0012 / 0.0011
[203/501][350/1174]	Loss_D: 0.2139	Loss_G: 5.6251	D(x): 0.9522	D(G(z)): 0.0032 / 0.0030
[203/501][400/1174]	Loss_D: 0.2121	Loss_G: 6.5862	D(x): 0.9365	D(G(z)): 0.0013 / 0.0014
[203/501][450/1174]	Loss_D: 0.2261	Loss_G: 7.6864	D(x): 0.9065	D(G(z)): 0.0003 / 0.0004
[203/501][500/1174]	Loss_D: 0.2111	Loss_G: 10.4427	D(x): 0.9527	D(G(z)): 0.0000 / 0.0000
[203/501][550/1174]	Loss_D: 0.2296	Loss_G: 5.1067	D(x): 0.9639	D(G(z)): 0.0111 / 0.0072
[203/501][600/1174]	Loss_D: 0.2260	Loss_G: 5.8149	D(x): 0.9611	D(G(z)): 0.0058 / 0.0039
[203/501][650/1174]	Loss_D: 0.3821	Loss_G: 4.6590	D(x): 0.9959	D(G(z)): 0.0747 / 0.0092
[203/501][700/1174]	Loss_D: 0.2250	Loss_G: 7.6858	D(x): 0.9639	D(G(z)): 0.0005 / 0.0005
[203/501][750/1174]	Loss_D: 0.2257	Loss_G: 6.6335	D(x): 0.9699	D(G(z)): 0.0016 / 0.0011
[203/501][800/1174]	Loss_D: 0.3047	Loss_G: 5.0346	D(x): 0.8043	D(G(z)): 0.0060 / 0.0070
[203/501][850/1174]	Loss_D: 0.3270	Loss_G: 2.7881	D(x): 0.9055	D(G(z)): 0.0973 / 0.0575
[203/501][900/1174]	Loss_D: 0.2335	Loss_G: 7.2855	D(x): 0.9804	D(G(z)): 0.0010 / 0.0008
[203/501][950/1174]	Loss_D: 0.2106	Loss_G: 7.7008	D(x): 0.9410	D(G(z)): 0.0004 / 0.0004
[203/501][1000/1174]	Loss_D: 0.2897	Loss_G: 5.3433	D(x): 0.9658	D(G(z)): 0.0569 / 0.0050
[203/501][1050/1174]	Loss_D: 0.2565	Loss_G: 3.6016	D(x): 0.9043	D(G(z)): 0.0325 / 0.0279
[203/501][1100/1174]	Loss_D: 0.2152	Loss_G: 5.5845	D(x): 0.9363	D(G(z)): 0.0038 / 0.0036
[203/501][1150/1174]	Loss_D: 0.2108	Loss_G: 7.1474	D(x): 0.9502	D(G(z)): 0.0009 / 0.0008
[204/501][0/1174]	Loss_D: 0.2362	Loss_G: 4.6063	D(x): 0.9035	D(G(z)): 0.0071 / 0.0121
[204/501][50/1174]	Loss_D: 0.2394	Loss_G: 4.9619	D(x): 0.8856	D(G(z)): 0.0048 / 0.0087
[204/501][100/1174]	Loss_D: 0.2115	Loss_G: 9.5528	D(x): 0.9359	D(G(z)): 0.0001 / 0.0001
[204/501][150/1174]	Loss_D: 0.2197	Loss_G: 6.8022	D(x): 0.9638	D(G(z)): 0.0015 / 0.0014
[204/501][200/1174]	Loss_D: 0.2115	Loss_G: 8.6407	D(x): 0.9542	D(G(z)): 0.0002 / 0.0002
[204/501][250/1174]	Loss_D: 0.2158	Loss_G: 6.8288	D(x): 0.9656	D(G(z)): 0.0011 / 0.0009
[204/501][300/1174]	Loss_D: 0.2203	Loss_G: 5.0944	D(x): 0.9530	D(G(z)): 0.0098 / 0.0077
[204/501][350/1174]	Loss_D: 0.2131	Loss_G: 5.7598	D(x): 0.9476	D(G(z)): 0.0032 / 0.0029
[204/501][400/1174]	Loss_D: 0.2100	Loss_G: 8.2133	D(x): 0.9428	D(G(z)): 0.0002 / 0.0002
[204/501][450/1174]	Loss_D: 0.2261	Loss_G: 5.0281	D(x): 0.9712	D(G(z)): 0.0062 / 0.0080
[204/501][500/1174]	Loss_D: 0.2118	Loss_G: 8.0596	D(x): 0.9343	D(G(z)): 0.0003 / 0.0003
[204/501][550/1174]	Loss_D: 0.2644	Loss_G: 6.3483	D(x): 0.9874	D(G(z)): 0.0018 / 0.0018
[204/501][600/1174]	Loss_D: 0.2496	Loss_G: 5.5574	D(x): 0.8852	D(G(z)): 0.0023 / 0.0037
[204/501][650/1174]	Loss_D: 0.2362	Loss_G: 4.1147	D(x): 0.9204	D(G(z)): 0.0157 / 0.0182
[204/501][700/1174]	Loss_D: 0.2550	Loss_G: 6.5791	D(x): 0.9810	D(G(z)): 0.0040 / 0.0021
[204/501][750/1174]	Loss_D: 0.2563	Loss_G: 3.6468	D(x): 0.8973	D(G(z)): 0.0258 / 0.0298
[204/501][800/1174]	Loss_D: 0.2313	Loss_G: 4.1595	D(x): 0.9656	D(G(z)): 0.0147 / 0.0146
[204/501][850/1174]	Loss_D: 0.4950	Loss_G: 3.2945	D(x): 0.9050	D(G(z)): 0.2060 / 0.0432
[204/501][900/1174]	Loss_D: 0.2355	Loss_G: 4.7100	D(x): 0.9739	D(G(z)): 0.0112 / 0.0089
[204/501][950/1174]	Loss_D: 0.2099	Loss_G: 8.9493	D(x): 0.9469	D(G(z)): 0.0001 / 0.0001
[204/501][1000/1174]	Loss_D: 0.8007	Loss_G: 1.8664	D(x): 0.4741	D(G(z)): 0.0175 / 0.2779
[204/501][1050/1174]	Loss_D: 0.3288	Loss_G: 4.2163	D(x): 0.9948	D(G(z)): 0.0374 / 0.0134
[204/501][1100/1174]	Loss_D: 0.2123	Loss_G: 6.1862	D(x): 0.9498	D(G(z)): 0.0023 / 0.0022
[204/501][1150/1174]	Loss_D: 0.2098	Loss_G: 8.7943	D(x): 0.9482	D(G(z)): 0.0002 / 0.0002
[205/501][0/1174]	Loss_D: 0.3690	Loss_G: 5.5964	D(x): 0.7486	D(G(z)): 0.0018 / 0.0057
[205/501][50/1174]	Loss_D: 0.2652	Loss_G: 7.6833	D(x): 0.8481	D(G(z)): 0.0003 / 0.0005
[205/501][100/1174]	Loss_D: 0.2120	Loss_G: 10.0030	D(x): 0.9338	D(G(z)): 0.0000 / 0.0000
[205/501][150/1174]	Loss_D: 0.2309	Loss_G: 4.8423	D(x): 0.9685	D(G(z)): 0.0104 / 0.0080
[205/501][200/1174]	Loss_D: 0.2128	Loss_G: 7.6718	D(x): 0.9567	D(G(z)): 0.0009 / 0.0008
[205/501][250/1174]	Loss_D: 0.2137	Loss_G: 11.1832	D(x): 0.9577	D(G(z)): 0.0000 / 0.0000
[205/501][300/1174]	Loss_D: 0.2125	Loss_G: 11.2774	D(x): 0.9580	D(G(z)): 0.0000 / 0.0000
[205/501][350/1174]	Loss_D: 0.6651	Loss_G: 4.7579	D(x): 0.9828	D(G(z)): 0.2984 / 0.0091
[205/501][400/1174]	Loss_D: 0.8436	Loss_G: 8.9636	D(x): 0.9852	D(G(z)): 0.3715 / 0.0001
[205/501][450/1174]	Loss_D: 0.2143	Loss_G: 6.3600	D(x): 0.9287	D(G(z)): 0.0013 / 0.0013
[205/501][500/1174]	Loss_D: 0.2270	Loss_G: 8.1685	D(x): 0.9635	D(G(z)): 0.0006 / 0.0003
[205/501][550/1174]	Loss_D: 0.3397	Loss_G: 3.2793	D(x): 0.9674	D(G(z)): 0.1097 / 0.0415
[205/501][600/1174]	Loss_D: 0.2198	Loss_G: 11.1160	D(x): 0.9329	D(G(z)): 0.0000 / 0.0000
[205/501][650/1174]	Loss_D: 0.2127	Loss_G: 14.0060	D(x): 0.9457	D(G(z)): 0.0000 / 0.0000
[205/501][700/1174]	Loss_D: 0.2147	Loss_G: 8.6995	D(x): 0.9522	D(G(z)): 0.0002 / 0.0001
[205/501][750/1174]	Loss_D: 0.2220	Loss_G: 6.1314	D(x): 0.9690	D(G(z)): 0.0013 / 0.0017
[205/501][800/1174]	Loss_D: 0.2435	Loss_G: 5.3851	D(x): 0.8761	D(G(z)): 0.0026 / 0.0038
[205/501][850/1174]	Loss_D: 0.8178	Loss_G: 3.6622	D(x): 0.4743	D(G(z)): 0.0005 / 0.0487
[205/501][900/1174]	Loss_D: 0.2288	Loss_G: 4.7004	D(x): 0.9662	D(G(z)): 0.0100 / 0.0115
[205/501][950/1174]	Loss_D: 0.6221	Loss_G: 3.3678	D(x): 0.5685	D(G(z)): 0.0043 / 0.0366
[205/501][1000/1174]	Loss_D: 0.2329	Loss_G: 4.6686	D(x): 0.9738	D(G(z)): 0.0110 / 0.0083
[205/501][1050/1174]	Loss_D: 0.3416	Loss_G: 3.1250	D(x): 0.9042	D(G(z)): 0.1066 / 0.0496
[205/501][1100/1174]	Loss_D: 0.5842	Loss_G: 2.5823	D(x): 0.8956	D(G(z)): 0.2908 / 0.0702
[205/501][1150/1174]	Loss_D: 0.2338	Loss_G: 5.5823	D(x): 0.9181	D(G(z)): 0.0111 / 0.0042
[206/501][0/1174]	Loss_D: 0.2448	Loss_G: 8.5345	D(x): 0.9824	D(G(z)): 0.0005 / 0.0004
[206/501][50/1174]	Loss_D: 0.2205	Loss_G: 6.3778	D(x): 0.9692	D(G(z)): 0.0029 / 0.0020
[206/501][100/1174]	Loss_D: 0.2320	Loss_G: 11.8893	D(x): 0.8924	D(G(z)): 0.0000 / 0.0000
[206/501][150/1174]	Loss_D: 0.2259	Loss_G: 5.9101	D(x): 0.9106	D(G(z)): 0.0026 / 0.0029
[206/501][200/1174]	Loss_D: 0.2455	Loss_G: 5.4152	D(x): 0.9833	D(G(z)): 0.0085 / 0.0054
[206/501][250/1174]	Loss_D: 0.2148	Loss_G: 8.3006	D(x): 0.9366	D(G(z)): 0.0003 / 0.0002
[206/501][300/1174]	Loss_D: 0.2110	Loss_G: 8.8656	D(x): 0.9494	D(G(z)): 0.0001 / 0.0001
[206/501][350/1174]	Loss_D: 0.2163	Loss_G: 8.4457	D(x): 0.9274	D(G(z)): 0.0004 / 0.0004
[206/501][400/1174]	Loss_D: 0.2244	Loss_G: 5.1896	D(x): 0.9294	D(G(z)): 0.0068 / 0.0062
[206/501][450/1174]	Loss_D: 0.3717	Loss_G: 2.5372	D(x): 0.7703	D(G(z)): 0.0411 / 0.0962
[206/501][500/1174]	Loss_D: 0.2267	Loss_G: 4.9411	D(x): 0.9619	D(G(z)): 0.0099 / 0.0080
[206/501][550/1174]	Loss_D: 0.2427	Loss_G: 7.4917	D(x): 0.9828	D(G(z)): 0.0009 / 0.0009
[206/501][600/1174]	Loss_D: 0.2129	Loss_G: 9.4196	D(x): 0.9412	D(G(z)): 0.0001 / 0.0001
[206/501][650/1174]	Loss_D: 0.2149	Loss_G: 7.0013	D(x): 0.9379	D(G(z)): 0.0009 / 0.0010
[206/501][700/1174]	Loss_D: 0.2232	Loss_G: 9.0663	D(x): 0.9715	D(G(z)): 0.0002 / 0.0002
[206/501][750/1174]	Loss_D: 0.2312	Loss_G: 6.9608	D(x): 0.9774	D(G(z)): 0.0008 / 0.0009
[206/501][800/1174]	Loss_D: 0.2667	Loss_G: 5.5160	D(x): 0.8431	D(G(z)): 0.0019 / 0.0038
[206/501][850/1174]	Loss_D: 0.5230	Loss_G: 5.3273	D(x): 0.9726	D(G(z)): 0.2422 / 0.0039
[206/501][900/1174]	Loss_D: 0.2533	Loss_G: 3.9409	D(x): 0.9804	D(G(z)): 0.0203 / 0.0198
[206/501][950/1174]	Loss_D: 0.2244	Loss_G: 4.3206	D(x): 0.9398	D(G(z)): 0.0122 / 0.0121
[206/501][1000/1174]	Loss_D: 0.2794	Loss_G: 3.5496	D(x): 0.9249	D(G(z)): 0.0617 / 0.0294
[206/501][1050/1174]	Loss_D: 0.2809	Loss_G: 7.6542	D(x): 0.8253	D(G(z)): 0.0002 / 0.0004
[206/501][1100/1174]	Loss_D: 0.4256	Loss_G: 2.4586	D(x): 0.9124	D(G(z)): 0.1660 / 0.0984
[206/501][1150/1174]	Loss_D: 0.2364	Loss_G: 4.8106	D(x): 0.9381	D(G(z)): 0.0213 / 0.0076
[207/501][0/1174]	Loss_D: 0.2245	Loss_G: 4.8289	D(x): 0.9404	D(G(z)): 0.0091 / 0.0077
[207/501][50/1174]	Loss_D: 0.2197	Loss_G: 5.1349	D(x): 0.9467	D(G(z)): 0.0093 / 0.0084
[207/501][100/1174]	Loss_D: 0.2250	Loss_G: 6.3230	D(x): 0.9152	D(G(z)): 0.0031 / 0.0028
[207/501][150/1174]	Loss_D: 0.2378	Loss_G: 7.6273	D(x): 0.8863	D(G(z)): 0.0003 / 0.0004
[207/501][200/1174]	Loss_D: 0.2135	Loss_G: 6.8514	D(x): 0.9526	D(G(z)): 0.0010 / 0.0009
[207/501][250/1174]	Loss_D: 0.2208	Loss_G: 7.4485	D(x): 0.9627	D(G(z)): 0.0005 / 0.0005
[207/501][300/1174]	Loss_D: 0.2154	Loss_G: 5.9351	D(x): 0.9577	D(G(z)): 0.0028 / 0.0025
[207/501][350/1174]	Loss_D: 0.2715	Loss_G: 3.5091	D(x): 0.8582	D(G(z)): 0.0189 / 0.0339
[207/501][400/1174]	Loss_D: 0.2477	Loss_G: 6.2054	D(x): 0.8692	D(G(z)): 0.0008 / 0.0016
[207/501][450/1174]	Loss_D: 0.2300	Loss_G: 6.9435	D(x): 0.8937	D(G(z)): 0.0005 / 0.0010
[207/501][500/1174]	Loss_D: 1.0855	Loss_G: 3.4843	D(x): 0.4004	D(G(z)): 0.0009 / 0.0428
[207/501][550/1174]	Loss_D: 0.2527	Loss_G: 12.5724	D(x): 0.9870	D(G(z)): 0.0000 / 0.0000
[207/501][600/1174]	Loss_D: 0.2319	Loss_G: 5.7600	D(x): 0.8991	D(G(z)): 0.0029 / 0.0038
[207/501][650/1174]	Loss_D: 0.2238	Loss_G: 7.5268	D(x): 0.9028	D(G(z)): 0.0004 / 0.0005
[207/501][700/1174]	Loss_D: 0.2799	Loss_G: 7.7705	D(x): 0.9896	D(G(z)): 0.0006 / 0.0004
[207/501][750/1174]	Loss_D: 0.2654	Loss_G: 4.5566	D(x): 0.9599	D(G(z)): 0.0447 / 0.0130
[207/501][800/1174]	Loss_D: 0.4001	Loss_G: 5.1797	D(x): 0.7196	D(G(z)): 0.0044 / 0.0048
[207/501][850/1174]	Loss_D: 1.3779	Loss_G: 3.5805	D(x): 0.9370	D(G(z)): 0.6562 / 0.0252
[207/501][900/1174]	Loss_D: 0.2395	Loss_G: 8.3362	D(x): 0.8779	D(G(z)): 0.0001 / 0.0003
[207/501][950/1174]	Loss_D: 0.2137	Loss_G: 9.3036	D(x): 0.9386	D(G(z)): 0.0001 / 0.0001
[207/501][1000/1174]	Loss_D: 0.4727	Loss_G: 4.9129	D(x): 0.8959	D(G(z)): 0.2072 / 0.0084
[207/501][1050/1174]	Loss_D: 0.2224	Loss_G: 8.9463	D(x): 0.9659	D(G(z)): 0.0002 / 0.0001
[207/501][1100/1174]	Loss_D: 0.2328	Loss_G: 5.1691	D(x): 0.9262	D(G(z)): 0.0130 / 0.0084
[207/501][1150/1174]	Loss_D: 0.2101	Loss_G: 11.3791	D(x): 0.9505	D(G(z)): 0.0000 / 0.0000
[208/501][0/1174]	Loss_D: 0.2180	Loss_G: 7.0038	D(x): 0.9219	D(G(z)): 0.0013 / 0.0014
[208/501][50/1174]	Loss_D: 0.2456	Loss_G: 8.5877	D(x): 0.8718	D(G(z)): 0.0003 / 0.0002
[208/501][100/1174]	Loss_D: 0.2292	Loss_G: 5.8674	D(x): 0.9025	D(G(z)): 0.0048 / 0.0047
[208/501][150/1174]	Loss_D: 0.2227	Loss_G: 8.8628	D(x): 0.9700	D(G(z)): 0.0002 / 0.0001
[208/501][200/1174]	Loss_D: 0.2204	Loss_G: 7.7997	D(x): 0.9709	D(G(z)): 0.0006 / 0.0004
[208/501][250/1174]	Loss_D: 0.2456	Loss_G: 4.7953	D(x): 0.9645	D(G(z)): 0.0265 / 0.0110
[208/501][300/1174]	Loss_D: 0.2144	Loss_G: 10.2843	D(x): 0.9630	D(G(z)): 0.0000 / 0.0000
[208/501][350/1174]	Loss_D: 0.2228	Loss_G: 5.4746	D(x): 0.9612	D(G(z)): 0.0077 / 0.0054
[208/501][400/1174]	Loss_D: 0.2200	Loss_G: 5.5238	D(x): 0.9367	D(G(z)): 0.0054 / 0.0033
[208/501][450/1174]	Loss_D: 0.2338	Loss_G: 5.3214	D(x): 0.8905	D(G(z)): 0.0032 / 0.0047
[208/501][500/1174]	Loss_D: 0.2785	Loss_G: 5.3623	D(x): 0.8422	D(G(z)): 0.0022 / 0.0065
[208/501][550/1174]	Loss_D: 0.2513	Loss_G: 5.3560	D(x): 0.8822	D(G(z)): 0.0072 / 0.0052
[208/501][600/1174]	Loss_D: 0.2233	Loss_G: 11.5290	D(x): 0.9098	D(G(z)): 0.0000 / 0.0000
[208/501][650/1174]	Loss_D: 0.2138	Loss_G: 10.0253	D(x): 0.9610	D(G(z)): 0.0000 / 0.0000
[208/501][700/1174]	Loss_D: 0.2291	Loss_G: 4.8041	D(x): 0.9704	D(G(z)): 0.0096 / 0.0074
[208/501][750/1174]	Loss_D: 0.2356	Loss_G: 4.0051	D(x): 0.9571	D(G(z)): 0.0205 / 0.0230
[208/501][800/1174]	Loss_D: 0.2883	Loss_G: 4.6681	D(x): 0.8227	D(G(z)): 0.0030 / 0.0118
[208/501][850/1174]	Loss_D: 0.5351	Loss_G: 4.5715	D(x): 0.9569	D(G(z)): 0.2567 / 0.0093
[208/501][900/1174]	Loss_D: 1.7883	Loss_G: 1.6603	D(x): 0.1758	D(G(z)): 0.0005 / 0.2129
[208/501][950/1174]	Loss_D: 0.4845	Loss_G: 3.0231	D(x): 0.9631	D(G(z)): 0.2282 / 0.0454
[208/501][1000/1174]	Loss_D: 0.2773	Loss_G: 4.6889	D(x): 0.9790	D(G(z)): 0.0316 / 0.0085
[208/501][1050/1174]	Loss_D: 0.2213	Loss_G: 5.0043	D(x): 0.9457	D(G(z)): 0.0060 / 0.0059
[208/501][1100/1174]	Loss_D: 0.5910	Loss_G: 1.6974	D(x): 0.7064	D(G(z)): 0.1448 / 0.2039
[208/501][1150/1174]	Loss_D: 0.2478	Loss_G: 4.3536	D(x): 0.9698	D(G(z)): 0.0188 / 0.0111
[209/501][0/1174]	Loss_D: 0.2899	Loss_G: 11.1292	D(x): 0.9945	D(G(z)): 0.0000 / 0.0000
[209/501][50/1174]	Loss_D: 0.3521	Loss_G: 3.1847	D(x): 0.9707	D(G(z)): 0.1169 / 0.0439
[209/501][100/1174]	Loss_D: 0.2236	Loss_G: 6.6237	D(x): 0.9085	D(G(z)): 0.0010 / 0.0015
[209/501][150/1174]	Loss_D: 0.2124	Loss_G: 9.5820	D(x): 0.9287	D(G(z)): 0.0001 / 0.0001
[209/501][200/1174]	Loss_D: 0.2133	Loss_G: 7.7591	D(x): 0.9372	D(G(z)): 0.0005 / 0.0006
[209/501][250/1174]	Loss_D: 0.2254	Loss_G: 5.5767	D(x): 0.9617	D(G(z)): 0.0104 / 0.0033
[209/501][300/1174]	Loss_D: 0.2199	Loss_G: 9.6897	D(x): 0.9680	D(G(z)): 0.0001 / 0.0001
[209/501][350/1174]	Loss_D: 0.3630	Loss_G: 2.9909	D(x): 0.8700	D(G(z)): 0.1096 / 0.0467
[209/501][400/1174]	Loss_D: 0.2292	Loss_G: 5.8472	D(x): 0.9020	D(G(z)): 0.0023 / 0.0029
[209/501][450/1174]	Loss_D: 0.2233	Loss_G: 8.4476	D(x): 0.9065	D(G(z)): 0.0001 / 0.0002
[209/501][500/1174]	Loss_D: 0.7811	Loss_G: 1.7943	D(x): 0.9943	D(G(z)): 0.3716 / 0.1606
[209/501][550/1174]	Loss_D: 0.2329	Loss_G: 9.9411	D(x): 0.9806	D(G(z)): 0.0001 / 0.0001
[209/501][600/1174]	Loss_D: 0.2196	Loss_G: 8.0692	D(x): 0.9537	D(G(z)): 0.0002 / 0.0003
[209/501][650/1174]	Loss_D: 0.2716	Loss_G: 5.6330	D(x): 0.8335	D(G(z)): 0.0011 / 0.0031
[209/501][700/1174]	Loss_D: 0.2844	Loss_G: 6.7790	D(x): 0.9923	D(G(z)): 0.0024 / 0.0012
[209/501][750/1174]	Loss_D: 0.2166	Loss_G: 11.7193	D(x): 0.9292	D(G(z)): 0.0000 / 0.0000
[209/501][800/1174]	Loss_D: 0.5007	Loss_G: 1.9924	D(x): 0.8700	D(G(z)): 0.2156 / 0.1424
[209/501][850/1174]	Loss_D: 0.9855	Loss_G: 2.3016	D(x): 0.9894	D(G(z)): 0.4616 / 0.0992
[209/501][900/1174]	Loss_D: 0.2142	Loss_G: 7.4185	D(x): 0.9369	D(G(z)): 0.0005 / 0.0006
[209/501][950/1174]	Loss_D: 0.2648	Loss_G: 3.6889	D(x): 0.8738	D(G(z)): 0.0209 / 0.0270
[209/501][1000/1174]	Loss_D: 0.2368	Loss_G: 3.8673	D(x): 0.9417	D(G(z)): 0.0219 / 0.0202
[209/501][1050/1174]	Loss_D: 0.2772	Loss_G: 3.1390	D(x): 0.9128	D(G(z)): 0.0565 / 0.0424
[209/501][1100/1174]	Loss_D: 0.5627	Loss_G: 2.9733	D(x): 0.5958	D(G(z)): 0.0073 / 0.0485
[209/501][1150/1174]	Loss_D: 0.2705	Loss_G: 4.9988	D(x): 0.8598	D(G(z)): 0.0109 / 0.0055
[210/501][0/1174]	Loss_D: 0.2629	Loss_G: 7.8006	D(x): 0.9883	D(G(z)): 0.0006 / 0.0004
[210/501][50/1174]	Loss_D: 0.2314	Loss_G: 4.3353	D(x): 0.9556	D(G(z)): 0.0166 / 0.0130
[210/501][100/1174]	Loss_D: 0.2271	Loss_G: 9.0122	D(x): 0.9329	D(G(z)): 0.0003 / 0.0003
[210/501][150/1174]	Loss_D: 0.2134	Loss_G: 6.2128	D(x): 0.9499	D(G(z)): 0.0015 / 0.0016
[210/501][200/1174]	Loss_D: 0.2155	Loss_G: 10.5063	D(x): 0.9473	D(G(z)): 0.0000 / 0.0000
[210/501][250/1174]	Loss_D: 0.2733	Loss_G: 4.6168	D(x): 0.8865	D(G(z)): 0.0177 / 0.0125
[210/501][300/1174]	Loss_D: 0.2383	Loss_G: 9.2667	D(x): 0.9816	D(G(z)): 0.0001 / 0.0001
[210/501][350/1174]	Loss_D: 0.2561	Loss_G: 5.3369	D(x): 0.8694	D(G(z)): 0.0024 / 0.0046
[210/501][400/1174]	Loss_D: 0.2196	Loss_G: 5.8691	D(x): 0.9253	D(G(z)): 0.0021 / 0.0023
[210/501][450/1174]	Loss_D: 0.2175	Loss_G: 11.3086	D(x): 0.9674	D(G(z)): 0.0000 / 0.0000
[210/501][500/1174]	Loss_D: 0.5249	Loss_G: 2.9976	D(x): 0.6606	D(G(z)): 0.0391 / 0.0597
[210/501][550/1174]	Loss_D: 0.2172	Loss_G: 11.0049	D(x): 0.9349	D(G(z)): 0.0000 / 0.0000
[210/501][600/1174]	Loss_D: 0.2154	Loss_G: 6.3591	D(x): 0.9484	D(G(z)): 0.0021 / 0.0021
[210/501][650/1174]	Loss_D: 0.2274	Loss_G: 4.5729	D(x): 0.9376	D(G(z)): 0.0119 / 0.0100
[210/501][700/1174]	Loss_D: 0.2226	Loss_G: 11.5676	D(x): 0.9243	D(G(z)): 0.0000 / 0.0000
[210/501][750/1174]	Loss_D: 0.2273	Loss_G: 6.8288	D(x): 0.9641	D(G(z)): 0.0015 / 0.0013
[210/501][800/1174]	Loss_D: 0.3612	Loss_G: 3.1560	D(x): 0.7876	D(G(z)): 0.0419 / 0.0366
[210/501][850/1174]	Loss_D: 0.7382	Loss_G: 1.1839	D(x): 0.4952	D(G(z)): 0.0192 / 0.3022
[210/501][900/1174]	Loss_D: 0.4044	Loss_G: 4.7605	D(x): 0.7082	D(G(z)): 0.0045 / 0.0114
